player_id,match_format,baseline_mean_runs,baseline_std_runs,current_runs,ups_score,ups_anomaly_flag,ups_bucket,venue_flatness,opposition_strength,batting_position
P8,T20,24.844153994955672,19.077338595767152,18.2126304484785,0.0,0,normal,0.20978129672356824,0.42341551077712786,3
P3,T20,15.487467192239308,11.253368962763416,15.835189285885066,0.030899377315037484,0,normal,0.32648025614467513,0.8904490474908725,6
P3,T20,20.388344153389546,11.915519393497451,14.47670064624929,0.0,0,normal,0.06095650900519524,0.743679693916166,4
P8,T20,11.952885858650873,7.950485612221488,4.731925327684626,0.0,0,normal,0.30013097722028254,0.7174570989837157,3
P2,T20,9.076186537604515,6.181980882646301,2.0545287811482904,0.0,0,normal,0.035191621363457416,0.8849517711191025,1
P10,T20,17.572323493424086,15.808034626639826,15.469678564357812,0.0,0,normal,0.49996621301549055,0.5675333818782694,1
P6,T20,13.042971852088215,15.723876843716322,0.0,0.0,0,normal,0.3845519975174661,0.8919565524313918,6
P4,T20,30.16294194709832,9.45018750526455,49.44475951374135,2.0403634907668695,1,strong_spike,0.13141352873567233,0.7966056784535798,7
P9,T20,14.922028893313165,6.612157152811175,25.53316234628157,1.6047914784446793,0,mild_spike,0.2979122681924836,0.978751117131468,2
P1,T20,19.67609395030282,11.961839882398094,57.14585197698934,3.1324410287269817,1,extreme_spike,0.18880469858478682,0.6867255318240845,3
P7,T20,17.06847350528975,8.300003966477039,16.181942841619787,0.0,0,normal,0.2581936057205677,0.7779413458703701,3
P5,T20,27.30269426452798,19.96614084766056,17.8513391927839,0.0,0,normal,0.11839060872560091,0.9171009774368692,7
P7,T20,15.921446810802404,11.87454025187807,5.823170695339728,0.0,0,normal,0.2752190483110273,0.67901917576744,1
P1,T20,11.887147894513188,14.606174017251105,27.49925081086306,1.0688701160146854,0,mild_spike,0.4882022321370657,0.7654143052227081,4
P8,T20,32.67087853376857,16.479385849908233,13.404425262941462,0.0,0,normal,0.47268604892169874,0.7155099535236661,2
P7,T20,12.18096499511842,15.168179707900487,23.166283213221433,0.7242344453752225,0,normal,0.14533219230332195,0.8233679204073169,7
P10,T20,17.63789134100203,14.785079306553149,19.087116524693933,0.09801943930389098,0,normal,0.4425147424175667,0.625142444223587,1
P4,T20,26.11566036287978,5.719981523228271,22.031718900740838,0.0,0,normal,0.1170887072978925,0.8466262733674285,1
P7,T20,20.28729758725777,11.359594152653802,26.523016743525314,0.5489385511902969,0,normal,0.12703731638303783,0.806548021734748,3
P4,T20,18.74598083481328,7.01935570515163,27.195686342355042,1.203772235297945,0,mild_spike,0.45707612207280734,0.7262051871487019,3
P2,T20,25.95808261546216,8.369612811609521,38.06834035559496,1.4469316577386493,0,mild_spike,0.0833404943694292,0.9346240170145633,2
P8,T20,22.093960573263086,7.22437422095782,14.914129126221534,0.0,0,normal,0.1284753580354609,0.6436939236501235,1
P3,T20,31.66398002801828,14.375414919957375,54.89790767220074,1.616226576662272,0,mild_spike,0.1717296734298032,0.7702980430943015,3
P6,T20,15.575052045116614,18.863595076485282,0.0,0.0,0,normal,0.15108695503936379,0.6539658511410649,2
P1,T20,11.52638904052569,7.680732062836585,0.0,0.0,0,normal,0.28755267403700985,0.8377723620397608,7
P4,T20,22.711933923353847,12.177938150909753,24.79860729186223,0.17134865875078345,0,normal,0.2536093816640037,0.748787563693426,5
P5,T20,47.861728599944996,14.252301189390096,35.534627761591935,0.0,0,normal,0.3722158608448466,0.7180463911697753,6
P9,T20,15.691075274965385,8.39568067111469,19.214601626371113,0.41968322634380417,0,normal,0.11939643235958526,0.8783122465098169,7
P9,T20,23.178335407179663,17.542420909683614,31.38971068772249,0.46808677792071773,0,normal,0.32062605149334095,0.7810436490933952,7
P8,T20,19.104597421302895,16.434568563002692,30.900809375725785,0.7177682766177619,0,normal,0.7325624809611039,0.7278391620231085,3
P3,T20,30.11024446929,15.671455391965555,81.316784629075,3.2675038073386333,1,extreme_spike,0.18422592747607425,0.9100315441645035,6
P7,T20,16.860129560697686,11.253869601329445,0.0,0.0,0,normal,0.36706218523931783,0.5864217396749007,5
P3,T20,30.308294692232188,15.93523087012805,42.79350606047214,0.7834973631693373,0,normal,0.1601024931590506,0.7591899611747999,1
P1,T20,22.736264398345366,11.452119629752318,16.31998447373892,0.0,0,normal,0.25794253160570435,0.8620156670950992,5
P2,T20,28.566039487027094,5.684650200629099,35.5427672690628,1.2272923637875939,0,mild_spike,0.6824989146829809,0.5028739970430544,7
P1,T20,12.820099422243656,7.535589448465037,12.187863255067674,0.0,0,normal,0.3238914047960858,0.8992787489879754,2
P4,T20,6.83608885935198,16.694091193970166,0.0,0.0,0,normal,0.3068766418316506,0.7925120465561137,1
P10,T20,14.5747384852952,5.611449245875776,5.584035649530577,0.0,0,normal,0.5724974961588455,0.7311290676841982,5
P5,T20,26.066797171332496,9.785448647661067,29.366039877688277,0.33715804202236255,0,normal,0.15142728276417483,0.9021717094118604,2
P7,T20,30.561484539984214,7.724767319929758,42.205834472513644,1.5074046181931229,0,mild_spike,0.20582292111393308,0.7485432679453438,6
P7,T20,11.745471364720075,6.712249376410927,7.3353713420706095,0.0,0,normal,0.38826129023222317,0.3633129799716215,3
P9,T20,14.106366473216706,7.447132830854818,3.0454663231058294,0.0,0,normal,0.18003547635906567,0.7042105271111614,4
P9,T20,5.0,13.551406038300383,9.937929440770805,0.36438502593861616,0,normal,0.2704923236934713,0.7388048145871488,4
P3,T20,24.41220519469559,9.732073059917955,53.19101633214463,2.957110058696133,1,strong_spike,0.20471228461921917,0.6794248340743454,4
P10,T20,21.203816133437563,13.946097553916283,30.689258637795792,0.6801503049643136,0,normal,0.50663854171438,0.7851866415725604,7
P3,T20,27.013412510420906,18.494845076124417,25.674068814144672,0.0,0,normal,0.1345824756463664,0.8391989336454506,2
P10,T20,15.999665942094456,6.517284638629594,17.45437049035859,0.22320715281357065,0,normal,0.18558513749888284,0.7968865598061119,7
P2,T20,29.34179999315608,9.923971983611626,13.32450430870625,0.0,0,normal,0.4690149955321785,0.6136067962055857,1
P2,T20,14.32838930570285,11.708048018534338,0.0,0.0,0,normal,0.0069453645100616265,0.501136247552008,3
P6,T20,22.03281388684574,17.57711090180123,22.942004269315216,0.05172581475698064,0,normal,0.23856552673126033,0.8698199740546557,1
P2,T20,10.707098590459362,18.52600909386115,22.953199605976693,0.6610220773115807,0,normal,0.6500036963313519,0.6493878373288131,4
P9,T20,20.122130844779758,9.06770119712397,15.51251392133505,0.0,0,normal,0.43357947779310463,0.7829164733804446,3
P8,T20,22.50447701251529,12.659462987547695,39.64275527447839,1.3537918850760833,0,mild_spike,0.3108963424246065,0.7769020738246739,4
P7,T20,33.08737592896906,10.394679831601003,36.11615778607515,0.29137808053483766,0,normal,0.28261207749229245,0.8147217803449148,4
P4,T20,10.951257083817211,5.544991181995693,4.592285217627202,0.0,0,normal,0.1692317060008602,0.6548932039758839,2
P9,T20,26.88455081310689,10.768619197245618,16.953165112174077,0.0,0,normal,0.43617240505235244,0.7521253562831292,1
P4,T20,14.061214408387773,5.138198675633368,14.287052892618037,0.0439528516678904,0,normal,0.17665748906579556,0.7854808821526323,5
P7,T20,24.17193255852274,19.04611053405452,9.024342886894498,0.0,0,normal,0.37153328265623164,0.551838799641502,6
P4,T20,29.60173414467373,12.413003641080921,40.935112673979646,0.913024668082592,0,normal,0.528138569055996,0.3595969379883451,7
P5,T20,23.69143619922646,10.95603738005213,66.51630100713864,3.90879141083292,1,extreme_spike,0.05428694240885939,0.22584089495492268,3
P7,T20,22.877895330228064,17.500736555271686,19.872272378797547,0.0,0,normal,0.39926444670222266,0.777449916269211,3
P1,T20,25.804167821841062,16.152561949680642,1.8017255188668138,0.0,0,normal,0.3537846429502838,0.9056277004108136,5
P3,T20,5.0,7.808843563591035,2.877976580172442,0.0,0,normal,0.1995390218276211,0.6459183311219522,1
P2,T20,25.703810882148428,16.203962001099697,27.812852499578078,0.13015592219276484,0,normal,0.22904921025984465,0.7950240131210258,6
P9,T20,20.62058507557515,10.57126767604041,18.97453866774158,0.0,0,normal,0.1711732710418793,0.77042878915348,7
P4,T20,24.675328646166673,11.127599371274268,38.52419158319273,1.2445508213367829,0,mild_spike,0.2081197548259477,0.48140522189105095,3
P3,T20,30.88681952024153,11.896999818436756,57.47864214712793,2.235170465891502,1,strong_spike,0.4956934108352185,0.8979808879578471,4
P1,T20,20.49440912393271,5.246349753015035,21.398743592232783,0.17237403354215206,0,normal,0.0968988995732414,0.5861360056069599,2
P7,T20,16.23235995029652,6.723331278119277,17.940674021501962,0.25408744572278624,0,normal,0.12084183031290523,0.9135606533454728,2
P5,T20,24.947955524603117,16.755410965447343,11.122077738627564,0.0,0,normal,0.2975620521151879,0.9440806059757847,7
P7,T20,29.9526369645015,7.179530865101839,30.904004060726326,0.13251103924480867,0,normal,0.15425536392643568,0.703373186047339,4
P1,T20,32.343693041226445,16.01804232195187,28.12689755100868,0.0,0,normal,0.1591353080680966,0.8507159720772716,2
P10,T20,27.706438350135294,14.088447962113664,21.03541861696414,0.0,0,normal,0.21303179557293578,0.90693101691978,2
P2,T20,23.20061762175199,10.562675802714438,29.84483101497993,0.629027484827328,0,normal,0.442246766005831,0.619497312794075,5
P3,T20,20.845319832591535,13.31190005829898,36.96612088259119,1.2110067668326232,0,mild_spike,0.09350842949361168,0.6537745791673533,2
P9,T20,27.308554777369135,18.864549731827857,32.24388403264696,0.2616192448500928,0,normal,0.33047073173374547,0.5085472724740147,6
P9,T20,30.329955339470175,17.010719404235218,38.90746477761165,0.5042414276733002,0,normal,0.1989177974735964,0.6979047252921925,4
P9,T20,21.76580948543692,9.87960211835598,40.1476109127559,1.8605811455874515,0,mild_spike,0.15476071387719953,0.7515712636966384,3
P4,T20,19.65102092995427,13.889050747062793,24.938577804206133,0.3806996583528256,0,normal,0.3878164576859298,0.2963308577889622,6
P10,T20,19.74262153285296,7.69584062772551,7.389164862711329,0.0,0,normal,0.4609328622526148,0.7747804415457014,6
P1,T20,18.40699419536922,18.05802252016165,4.395887238246452,0.0,0,normal,0.11194321850304025,0.8300305004117818,6
P4,T20,11.93659352389897,9.823096893051117,17.22433985410521,0.5382972791347304,0,normal,0.542904826978232,0.8329437511660792,3
P7,T20,20.70257664837472,8.084202177008219,28.281372540994468,0.9374822309830566,0,normal,0.34957957636622433,0.7751077889261677,3
P8,T20,5.0,10.56630923490071,19.798741381155878,1.4005591784381406,0,mild_spike,0.40779501701283094,0.5544316596963534,4
P8,T20,18.862037232630463,5.250051283165966,20.2928898488414,0.2725406932307304,0,normal,0.6095191075038926,0.6785801325532071,6
P7,T20,25.15373121842042,6.0429688495296805,35.52616984423526,1.7164474754196561,0,mild_spike,0.5872703628405002,0.7686225621123479,5
P10,T20,27.303527483775916,5.9356364436058975,31.483881018433046,0.7042805896847627,0,normal,0.2473454445458447,0.6381661413795242,7
P9,T20,29.008984852205366,14.594474456034302,53.79333678739194,1.698201056149652,0,mild_spike,0.15868173366932767,0.6069124627600375,2
P2,T20,22.412603445331772,18.116060978584674,9.828370755175635,0.0,0,normal,0.19279147455101153,0.5963227728530323,4
P10,T20,37.36130198777608,8.030547809611953,41.841874832517234,0.557941120701411,0,normal,0.4675988396377581,0.8799510780012395,1
P10,T20,15.420155497722195,19.373492372403536,35.401824461568985,1.0313922022809665,0,mild_spike,0.1944786766767752,0.7866706408993487,4
P4,T20,11.370311409298218,19.099124477268614,24.033958242661054,0.663048552222111,0,normal,0.4743475327470328,0.6625605785339559,4
P3,T20,9.033710025308883,9.660015436454135,6.075325189224953,0.0,0,normal,0.08082586388760127,0.5324962490098624,6
P4,T20,25.72378481763101,10.788438792660456,16.220960609777073,0.0,0,normal,0.1875309743805519,0.8220648347443777,1
P3,T20,30.435254334400952,7.4603885840193325,25.325529005042295,0.0,0,normal,0.425860317162554,0.5939070323060979,1
P4,T20,29.77178662203188,16.520710633321812,8.355732873540415,0.0,0,normal,0.08898474579913725,0.8572638544065493,7
P3,T20,25.217847706220955,13.800845005150927,23.95492595534239,0.0,0,normal,0.13986721846703057,0.8751337711175736,5
P6,T20,13.4629985747277,9.333876462694565,7.857324723541301,0.0,0,normal,0.3231432364213011,0.8553636235084808,5
P5,T20,20.06850759182372,9.670205242698962,5.617963426755656,0.0,0,normal,0.30370416729014543,0.754353019323948,4
P4,T20,32.19880507081569,6.176332986887264,40.42314947411065,1.3315901880218821,0,mild_spike,0.44937845153485384,0.6619230806048195,3
P7,T20,32.80508329178634,9.326944094366098,15.621185140385965,0.0,0,normal,0.31375498807568886,0.9199337689883698,3
P8,T20,21.69322825473973,8.488296359448153,27.73039391142064,0.711234080553875,0,normal,0.12318719808171132,0.8475094600018314,7
P5,T20,19.925498631114827,14.035651353942743,25.84363118925408,0.42165001173791583,0,normal,0.33155363075365835,0.8417514491862936,1
P9,T20,20.277246795110862,13.984232897047658,48.9430080824807,2.0498629777126878,1,strong_spike,0.5470980960129047,0.8732417879036201,3
P4,T20,22.898761166196785,5.156320544255061,35.703412472086455,2.4832923391770194,1,strong_spike,0.49959237696713643,0.5343151374544018,6
P7,T20,26.011037710038956,17.166876147156756,64.60926197466085,2.248412811611895,1,strong_spike,0.16211036233125534,0.7490404879554093,3
P5,T20,11.755001090604761,16.657136580440444,24.755836062856645,0.7804963902089899,0,normal,0.21915836050466275,0.8652763592924204,3
P1,T20,30.338663418565694,18.9540368982941,73.77569972258797,2.291703690200777,1,strong_spike,0.25483941216916384,0.8281110810898474,1
P10,T20,15.662058719856386,18.396176628577322,80.74017071806009,3.5375889953735755,1,extreme_spike,0.5656244784366831,0.6040980470473984,7
P10,T20,21.211647878587943,14.224997773932632,24.525743190618968,0.23297685979987418,0,normal,0.20375931898935087,0.5827979415944695,5
P1,T20,14.698776020104024,17.247360526465684,20.15342604147404,0.3162599873180584,0,normal,0.31624811490211535,0.9641762663252605,1
P9,T20,5.0,8.064236497482566,7.73705228522123,0.33940625204576563,0,normal,0.6652062716284156,0.8323857443844658,6
P8,T20,31.33565068053458,6.688382986649153,45.73390329642881,2.1527255010119686,1,strong_spike,0.6267330057326915,0.8980804181639299,4
P6,T20,30.64052885925203,18.66732338864771,67.38056372339568,1.9681469110074252,0,mild_spike,0.3468075841854511,0.6342605358806179,4
P6,T20,26.091292272568158,17.03567593949535,69.77611025483185,2.5643137458951792,1,strong_spike,0.4409815311540908,0.5328558690995231,2
P1,T20,20.74393386124123,11.582307794807985,49.80605395623785,2.5091821604002207,1,strong_spike,0.15909017256003352,0.5562572408392155,5
P9,T20,32.36818878610433,17.690616667960644,69.60059883622704,2.1046417289428963,1,strong_spike,0.2716801278027167,0.5139177647524017,2
P10,T20,29.215379122709777,18.024830456366374,38.586025131956866,0.519874294070676,0,normal,0.1107431582211227,0.4387422476767032,1
P9,T20,17.887899025685087,14.594884444641385,28.66560822642419,0.7384580016113944,0,normal,0.36815621215062727,0.7472448087336195,6
P10,T20,27.176857308089318,11.28893712252542,60.128537233142396,2.9189355532243004,1,strong_spike,0.09001026961054867,0.9015322195517441,6
P2,T20,23.84430781917099,8.908475141620347,28.007856090253796,0.46736935388984047,0,normal,0.35828385721782263,0.718721439972908,1
P10,T20,28.1188301002524,13.063516837629464,40.39123517155912,0.9394411339491714,0,normal,0.37201223364199365,0.46988677650001326,2
P3,T20,26.672362541126184,11.018533540509402,22.832730540186297,0.0,0,normal,0.2813357258402919,0.7821985293278853,2
P6,T20,9.552098622253563,17.20345235603699,2.2652952519047567,0.0,0,normal,0.1554745533958443,0.8255980000095153,3
P6,T20,36.26926194782937,6.225086666388542,28.531571047364483,0.0,0,normal,0.1417650310252301,0.7574411800827238,2
P2,T20,12.507179352602295,11.165023494434859,15.107352669756283,0.2328856108945968,0,normal,0.2588906962854987,0.5836976789365337,4
P3,T20,32.988100450966016,11.867017764138403,36.53583954724872,0.2989579325484633,0,normal,0.2318155863701491,0.7145622721783655,7
P8,T20,22.042792650855812,16.026409460026116,20.36260957964033,0.0,0,normal,0.28442156148043524,0.784912720293898,3
P8,T20,17.619563912335074,11.464343708274995,6.307443863692775,0.0,0,normal,0.5526124347029971,0.9615684182868672,2
P3,T20,26.3484944999106,18.462186678403306,41.18777487356941,0.8037661319402376,0,normal,0.04624192034646075,0.569495515389714,2
P8,T20,17.12187638073738,8.975162977267264,32.523835853698415,1.7160646009406046,0,mild_spike,0.1915344906748695,0.9469068973661686,3
P5,T20,17.524919775327035,9.734431546669887,19.624465225541698,0.21568238886357052,0,normal,0.07535816296490651,0.47837899282536983,3
P4,T20,16.512762028034857,7.2773529845677025,12.999884838896156,0.0,0,normal,0.24162024448984143,0.8826766641857718,4
P4,T20,38.924167220579825,6.971616231017215,38.26314815369614,0.0,0,normal,0.3787020297377919,0.531821807344379,3
P1,T20,26.895542196140944,14.982520073328466,0.0,0.0,0,normal,0.24612802919225335,0.8888622432367895,1
P8,T20,25.17997392870547,17.552056732263196,16.507235297051988,0.0,0,normal,0.2795820875520281,0.8521456113409246,1
P4,T20,23.619391658494877,16.840735843382323,49.21869472286311,1.5200822162665564,0,mild_spike,0.19652329900597196,0.7154891880376081,5
P1,T20,26.977587733236263,10.30602496886237,34.3297980603151,0.7133895317828256,0,normal,0.4150521528125396,0.5007361747342638,5
P10,T20,24.718887373587734,18.06344827143706,36.311788882624384,0.6417878433193732,0,normal,0.19957750613569233,0.8418839962862636,6
P8,T20,21.8388730194182,15.567813708168782,23.89194598122086,0.1318793377341974,0,normal,0.39458655993998576,0.8017097290177625,1
P6,T20,22.58887977364103,9.776492056777547,36.09885030744889,1.3818832414886568,0,mild_spike,0.1715949438372326,0.6990172078593742,6
P10,T20,24.49454411623911,15.374307473944777,31.999447294149334,0.4881457711593822,0,normal,0.7221939858388466,0.7633349862335322,2
